t,T1Tx,T1Ty,T1Tz,T1Rx,T1Ry,T1Rz,T1Error,T2Tx,T2Ty,T2Tz,T2Rx,T2Ry,T2Rz,T2Error,T3Tx,T3Ty,T3Tz,T3Rx,T3Ry,T3Rz,T3Error,T4Tx,T4Ty,T4Tz,T4Rx,T4Ry,T4Rz,T4Error,T5Tx,T5Ty,T5Tz,T5Rx,T5Ry,T5Rz,T5Error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,¶ZÂ÷,³t²v,±×²v
32.50836,1.384722,-0.1493325,-5.696817,-0.00101234,-0.9682721,-0.02885772,0,-0.6281115,-0.06521654,-6.865187,0.003353655,0.7217469,0.02363701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.60796,1.380876,-0.148787,-5.689547,-0.00154832,-0.9587702,-0.0302205,0,-0.6282511,-0.06538695,-6.864964,0.003330469,0.7217761,0.02350685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.70528,1.375008,-0.1496278,-5.684182,-0.003620803,-0.9494398,-0.03145897,0,-0.6274419,-0.06520689,-6.865213,0.00326243,0.7218112,0.02354686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.80722,1.378269,-0.1503164,-5.677351,-0.000873461,-0.937603,-0.03224435,0,-0.6280252,-0.06521755,-6.865,0.003236145,0.7217864,0.02359735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.90758,1.373594,-0.1513653,-5.671038,-0.002663597,-0.9263995,-0.03387727,0,-0.6279417,-0.06533688,-6.86521,0.003307402,0.7217804,0.02352708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.00319,1.377402,-0.149877,-5.662265,-0.000588775,-0.9156194,-0.03433224,0,-0.6276321,-0.06525677,-6.865161,0.003195018,0.7217336,0.02355528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.11033,1.38239,-0.150408,-5.65063,0.000633031,-0.9021571,-0.03411991,0,-0.6278075,-0.06493455,-6.865036,0.003103256,0.7217414,0.02366559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.20761,1.388517,-0.1486098,-5.635161,0.000581369,-0.8876671,-0.03302975,0,-0.6277924,-0.06509978,-6.865038,0.003189653,0.7216901,0.02359336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.30246,1.372937,-0.1447804,-5.62968,0.003569424,-0.8739448,-0.03189704,0,-0.6277344,-0.06543529,-6.864759,0.003093004,0.7217517,0.02360837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.41906,1.376293,-0.1439325,-5.61658,0.002652317,-0.8546135,-0.03200995,0,-0.6273729,-0.06518018,-6.86508,0.003021955,0.7216712,0.02343838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.50812,1.378667,-0.144298,-5.605332,0.004539728,-0.8392357,-0.03358449,0,-0.627445,-0.06513214,-6.865257,0.003034383,0.7216805,0.02347402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.60391,1.384585,-0.1425599,-5.594911,0.005848616,-0.8227813,-0.03436571,0,-0.6275494,-0.06534284,-6.86501,0.003093183,0.7217476,0.02356175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.70882,1.39108,-0.1422087,-5.579908,0.004568428,-0.8004711,-0.03379102,0,-0.6279343,-0.06498879,-6.865025,0.003213346,0.721755,0.02364212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.80733,1.40078,-0.1397735,-5.575844,0.006728858,-0.7789075,-0.03600591,0,-0.6278009,-0.06526136,-6.865113,0.003111273,0.7217059,0.02364178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.90496,1.417474,-0.1337866,-5.581706,0.007397443,-0.757669,-0.03488449,0,-0.6276554,-0.06514537,-6.865414,0.003236115,0.7216432,0.02355081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.00731,1.435504,-0.1287137,-5.599864,0.006899655,-0.7369853,-0.03431271,0,-0.627928,-0.06519669,-6.865132,0.003208995,0.7215811,0.0234915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.10733,1.427981,-0.14337,-5.586811,0.01061824,-0.7168322,-0.0374928,0,-0.6279399,-0.06512088,-6.865241,0.003136039,0.7215883,0.02343742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.20598,1.448801,-0.1387088,-5.626843,0.01291794,-0.6996647,-0.03833716,0,-0.6279418,-0.06518215,-6.864916,0.003219098,0.7217301,0.0233963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.30713,1.442018,-0.1486288,-5.606942,0.01495248,-0.6874028,-0.0466055,0,-0.6280776,-0.06503224,-6.865085,0.003248811,0.7217643,0.02343108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.40698,1.44789,-0.146745,-5.640911,0.01433736,-0.6782293,-0.04729426,0,-0.6279097,-0.06506079,-6.865446,0.003302068,0.7216412,0.02341886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.50672,1.442652,-0.1508171,-5.66233,0.0162726,-0.6717441,-0.05131708,0,-0.6280474,-0.06500924,-6.86517,0.003276885,0.721642,0.02345484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.60745,1.454958,-0.1434326,-5.71263,0.02007136,-0.662908,-0.05610305,0,-0.6280906,-0.06463009,-6.865013,0.003324926,0.7216632,0.02351704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.70892,1.451226,-0.1357956,-5.764611,0.02171406,-0.6549953,-0.05639672,0,-0.628015,-0.06510752,-6.865278,0.003297836,0.7216744,0.02346004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.81837,1.441396,-0.1266312,-5.833348,0.02148882,-0.6483849,-0.05490861,0,-0.6281086,-0.06517583,-6.865092,0.003198922,0.7216908,0.02352213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.90683,1.413109,-0.1226279,-5.864878,0.02936891,-0.6430411,-0.06323966,0,-0.6278726,-0.06498408,-6.865191,0.003304988,0.7217712,0.02349482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.00711,1.391753,-0.1164955,-5.907413,0.02493411,-0.6394739,-0.06029286,0,-0.6277984,-0.0651682,-6.865074,0.003282338,0.7217808,0.02350933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.10692,1.362811,-0.1228724,-5.930005,0.02113381,-0.6377749,-0.05246898,0,-0.6280197,-0.0650844,-6.865205,0.003210723,0.7216997,0.0234726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.20675,1.457926,-0.1524226,-5.991087,0.001603484,-0.639044,-0.04746868,0,-0.6278669,-0.06487679,-6.865309,0.003309339,0.7216789,0.02349013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.30417,1.448572,-0.1541941,-6.04727,-0.001553923,-0.6391476,-0.0444591,0,-0.6279788,-0.0652203,-6.865295,0.00319308,0.7216444,0.02355701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.40751,1.44455,-0.1440722,-6.11923,-0.000811964,-0.6416105,-0.04514338,0,-0.6281702,-0.06522429,-6.864953,0.003160387,0.7217197,0.02360811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.50834,1.440272,-0.1392494,-6.184624,-0.002336323,-0.6444246,-0.04437945,0,-0.6283592,-0.06501931,-6.864957,0.003195345,0.7217358,0.02358846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.60455,1.43126,-0.1453459,-6.231115,-0.002147317,-0.6483352,-0.04478076,0,-0.6285506,-0.06486022,-6.864869,0.003267229,0.7217681,0.02358517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.70722,1.422347,-0.1404176,-6.289847,-0.00361079,-0.6527498,-0.04445085,0,-0.6279963,-0.0653286,-6.86498,0.003196031,0.7218286,0.02351229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.80506,1.408335,-0.1397464,-6.335112,-0.004896104,-0.6575528,-0.03996971,0,-0.6278843,-0.06542718,-6.865002,0.003215849,0.7218539,0.02358874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.90683,1.386813,-0.1416071,-6.366166,-0.009183794,-0.6653863,-0.03528597,0,-0.6275983,-0.06486124,-6.864986,0.003075421,0.7218536,0.02356868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.00628,1.369128,-0.1390021,-6.39057,-0.01085892,-0.6719648,-0.03150335,0,-0.6274601,-0.06539506,-6.864789,0.002932012,0.7219205,0.02370771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.10287,1.356154,-0.126712,-6.403296,-0.02012953,-0.6777527,-0.02328172,0,-0.6275004,-0.06548315,-6.86469,0.002872556,0.7219782,0.02361587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.21655,1.319959,-0.1189177,-6.431096,-0.0223605,-0.6871977,-0.01629098,0,-0.6274393,-0.06550515,-6.865008,0.002986401,0.7219154,0.02364317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.30684,1.298337,-0.1141971,-6.44437,-0.02156612,-0.6912066,-0.01636313,0,-0.6275252,-0.06536102,-6.864873,0.002953053,0.721917,0.02368922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.40798,1.270085,-0.1047851,-6.453423,-0.02304009,-0.6952069,-0.01209823,0,-0.6275971,-0.06494635,-6.864778,0.003059089,0.7219194,0.02355026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.51797,1.234183,-0.09655827,-6.456154,-0.02264822,-0.6986198,-0.0120771,0,-0.6274957,-0.0654124,-6.864789,0.003011853,0.7218601,0.02368877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.60641,1.210037,-0.09173143,-6.451119,-0.02292126,-0.6999761,-0.0120355,0,-0.6277037,-0.06530011,-6.864958,0.002947628,0.7218389,0.02362515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.71764,1.361399,-0.1323671,-6.516564,-0.02528048,-0.6972371,-0.01524797,0,-0.6276199,-0.0650323,-6.864974,0.003035337,0.721873,0.02355762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.80654,1.359655,-0.1302957,-6.524011,-0.02256593,-0.6958451,-0.01776263,0,-0.6273796,-0.0652197,-6.86498,0.003043652,0.7219516,0.02361328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.91769,1.360618,-0.131577,-6.535073,-0.01878372,-0.6943159,-0.02111711,0,-0.6274922,-0.06526554,-6.865211,0.003097177,0.721787,0.02369757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.00631,1.360987,-0.131788,-6.539558,-0.01704183,-0.6939876,-0.02301295,0,-0.6274423,-0.06524348,-6.865253,0.003091455,0.7217531,0.02367372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.10801,1.358917,-0.1337062,-6.551521,-0.01413289,-0.6937325,-0.02486899,0,-0.6274492,-0.06525487,-6.865389,0.003125519,0.7217913,0.02363173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.20749,1.353502,-0.1341722,-6.561046,-0.008305311,-0.6941326,-0.02725495,0,-0.6275513,-0.06562859,-6.865305,0.002983332,0.7217621,0.02360718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.32426,1.343702,-0.1377876,-6.570606,-0.005829185,-0.694532,-0.02942585,0,-0.6278368,-0.06567305,-6.865253,0.003102541,0.7217586,0.02376567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.40496,1.335705,-0.1403592,-6.577544,-0.004345,-0.6952999,-0.03058946,0,-0.628009,-0.06563962,-6.864974,0.003042847,0.7218096,0.02388171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.51759,1.323618,-0.1451886,-6.588511,-0.00442344,-0.6955369,-0.03056832,0,-0.6275525,-0.06525362,-6.865199,0.003105015,0.7216936,0.02360884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.606,1.313961,-0.1496149,-6.597429,-0.004498541,-0.695495,-0.03062991,0,-0.6271909,-0.0651499,-6.865248,0.003035456,0.7217249,0.02353712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.71725,1.299551,-0.1557245,-6.608409,-0.004553199,-0.6953604,-0.03079252,0,-0.6272425,-0.06523669,-6.865201,0.003004104,0.7217598,0.02359926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.80573,1.285657,-0.1569658,-6.604469,-0.001294374,-0.6954148,-0.03187176,0,-0.627351,-0.0653469,-6.865232,0.003059924,0.7217021,0.0239001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.9171,1.358072,-0.1304895,-6.571197,-0.003851563,-0.6950372,-0.03680225,0,-0.6275006,-0.06520885,-6.865608,0.003029615,0.7216491,0.0237592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.00658,1.358072,-0.1301681,-6.572593,-0.003669679,-0.6949903,-0.0367104,0,-0.6278166,-0.06508923,-6.865628,0.003424138,0.7217422,0.0237565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.10436,1.357468,-0.1319209,-6.571697,-0.002838373,-0.6950324,-0.03711588,0,-0.6275531,-0.06524467,-6.865427,0.003212422,0.7218118,0.02385579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.20572,1.356168,-0.1337038,-6.574712,-0.003065079,-0.6952342,-0.03744959,0,-0.6277041,-0.06532681,-6.865595,0.003192544,0.7217799,0.02369646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.30096,1.360927,-0.1307253,-6.575311,-0.00102064,-0.6958922,-0.03868145,0,-0.6277702,-0.06508684,-6.865311,0.003250569,0.7218344,0.02372868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.4051,1.361832,-0.1317247,-6.574617,-0.00082314,-0.6961048,-0.03841972,0,-0.6276781,-0.06512934,-6.865359,0.003197253,0.7217829,0.02383839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.50527,1.363141,-0.1333612,-6.577561,-0.000926524,-0.6967643,-0.03848843,0,-0.6275471,-0.06533992,-6.865489,0.003180146,0.7217011,0.02373228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.60588,1.366995,-0.1358441,-6.583318,-0.001075059,-0.6983165,-0.03849256,0,-0.6280159,-0.06514502,-6.865242,0.003236204,0.7216851,0.02367159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.71646,1.369437,-0.1291072,-6.588798,0.005660266,-0.7011331,-0.03940057,0,-0.627979,-0.06483233,-6.865345,0.003208995,0.7217262,0.02358973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.80559,1.371188,-0.1289611,-6.585236,0.003799438,-0.7013811,-0.04030024,0,-0.628041,-0.06508493,-6.865106,0.003122717,0.7216237,0.02366463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.90099,1.368527,-0.1303722,-6.580223,0.000377476,-0.7007447,-0.03873175,0,-0.6281323,-0.06503069,-6.864961,0.003110737,0.7216532,0.02356899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.00576,1.368783,-0.1301439,-6.578634,-0.001164943,-0.7006071,-0.03801696,0,-0.628106,-0.06504691,-6.86474,0.003154784,0.721655,0.02352136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.1056,1.368532,-0.1298387,-6.579655,-0.001065373,-0.700927,-0.03754181,0,-0.6281536,-0.06514931,-6.865179,0.003137082,0.721609,0.02339463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.20388,1.370212,-0.1307837,-6.580922,-0.000652015,-0.7008183,-0.03867052,0,-0.6286024,-0.06459594,-6.865404,0.003310561,0.7215581,0.02329143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.30525,1.371139,-0.1309187,-6.579316,-0.000470668,-0.7011312,-0.03847934,0,-0.628563,-0.06495851,-6.865099,0.003250271,0.7216067,0.02332303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.40497,1.373515,-0.1304538,-6.577529,-0.000532329,-0.7013522,-0.03810151,0,-0.6282762,-0.06464374,-6.865145,0.003388792,0.7216905,0.02327284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.50464,1.377926,-0.1316205,-6.573791,-0.000469029,-0.7019328,-0.03809814,0,-0.6283819,-0.06488097,-6.865284,0.003389418,0.7217435,0.02349202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.6082,1.384728,-0.1305976,-6.569926,-0.00064081,-0.7028373,-0.03750502,0,-0.6285045,-0.06508797,-6.865132,0.003353179,0.7217019,0.02341127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.70489,1.396622,-0.1317394,-6.562582,-0.000658363,-0.7042273,-0.03643229,0,-0.6282473,-0.06475216,-6.865396,0.003382742,0.7217272,0.02344355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.80482,1.409477,-0.1345552,-6.556702,-0.000221789,-0.7046841,-0.03706088,0,-0.6285146,-0.06480622,-6.865267,0.003443182,0.7217556,0.0235228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.90689,1.41815,-0.1318109,-6.552842,0.000290781,-0.7050127,-0.03610035,0,-0.6282647,-0.06519222,-6.86556,0.003310651,0.7217823,0.02364661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.00753,1.429794,-0.1326497,-6.550887,0.000366122,-0.704939,-0.03666556,0,-0.6281825,-0.06540591,-6.865491,0.003284067,0.7217682,0.02366445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.11574,1.442731,-0.1320211,-6.550261,0.001277536,-0.7045379,-0.03733212,0,-0.6280823,-0.06488872,-6.865213,0.003279388,0.7218645,0.02379685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.20581,1.456023,-0.132238,-6.549232,0.002251774,-0.7032039,-0.0380648,0,-0.6276464,-0.06505871,-6.865088,0.003097355,0.7218645,0.02379323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.30114,1.473465,-0.1324175,-6.548219,0.002475172,-0.7002202,-0.03788097,0,-0.6275255,-0.06552798,-6.865524,0.003046781,0.7217369,0.0237387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.40516,1.499614,-0.1314357,-6.550435,0.002689391,-0.6941031,-0.03797527,0,-0.6278416,-0.06520784,-6.865343,0.003058076,0.7217674,0.0237865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.5058,1.528047,-0.1319726,-6.55251,0.002803475,-0.688069,-0.03779748,0,-0.6278733,-0.06500322,-6.865208,0.003126055,0.7217442,0.02366903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
